corr,nresp
0.15222932915432053,8.608820512820511
0.20396650103838432,11.44
0.2343551905067693,14.338256410256411
0.2556838776948784,17.332512820512825
0.28567247823225633,20.294769230769234
0.3132761294907119,23.163076923076925
0.3346391654911983,26.315282051282047
0.35350398880880646,29.245128205128204
0.37709551828115023,32.09476923076923
0.40623258892632236,35.117948717948714
0.41882292358199247,38.094153846153844
0.4331760778894298,40.981538461538456
0.443334541561194,43.93784615384616
0.46786054917589553,47.07015384615384
0.4775223619560532,49.834461538461525
0.4917405125900919,52.820307692307686
0.503346497584347,55.78420512820513
0.5149195456931581,58.65948717948719
0.5272936446755042,61.78010256410256
0.5352552585451315,64.61702564102563
0.5463728784492221,67.53189743589742
0.5558807378712924,70.60307692307691
0.5664365906750333,73.49046153846156
0.575452442678116,76.38810256410258
0.587382601876424,79.39589743589745
0.5937869729764295,82.37825641025641
0.6019552665678567,85.25907692307692
0.6115522491556876,88.2539487179487
0.6189187426824765,90.8342564102564
0.6275432970349822,95.13846153846153
