corr,nresp
0.15153372090027342,8.450247933884297
0.1867831283085365,11.227768595041326
0.2373155033545118,14.070909090909092
0.27065089293140876,17.015371900826448
0.31062300446956204,19.926446280991737
0.34228907671432834,22.73520661157025
0.3795698595362756,25.84727272727273
0.4033403749678395,28.706611570247933
0.4245088186801605,31.509752066115706
0.45187048941338354,34.475371900826445
0.4700546901703781,37.40859504132232
0.4855759471861505,40.25702479338844
0.5064981307775142,43.172066115702485
0.5299850252225338,46.22710743801653
0.5427576552647908,48.94611570247934
0.5557117231047023,51.87702479338843
0.566387509758139,54.79966942148761
0.5782103928176344,57.60909090909091
0.5872646078207683,60.66925619834709
0.5988013722602584,63.46297520661158
0.6079638600147197,66.32859504132233
0.617152466035983,69.34297520661157
0.625865183092701,72.17834710743801
0.6361519251448633,75.02280991735537
0.6464223193961199,77.98115702479339
0.6570720994281993,80.90363636363637
0.6664704536786441,83.73933884297522
0.6742867301439097,86.67504132231403
0.6778805514324621,89.22710743801653
0.6920915699415088,93.46280991735539
