corr,nresp,downsample
0.6912895134757989,93.46280991735537,1.0
0.6942146646616368,89.28512396694215,0.9689655172413794
0.6853524654843608,86.78512396694215,0.9379310344827586
0.6810977897240028,83.82644628099173,0.906896551724138
0.6891018397519787,80.88429752066116,0.8758620689655172
0.6694545885844957,78.01652892561984,0.8448275862068966
0.6517258289331435,75.00413223140495,0.8137931034482759
0.6456019528122344,72.18595041322314,0.7827586206896552
0.6352553843390284,69.2892561983471,0.7517241379310344
0.6373777001773583,66.3099173553719,0.7206896551724138
0.6290400755970968,63.47107438016529,0.6896551724137931
0.6341587359345952,60.69834710743802,0.6586206896551724
0.6161121557813475,57.64462809917355,0.6275862068965518
0.6042906716548218,54.756198347107436,0.596551724137931
0.5687496640010651,51.81818181818182,0.5655172413793104
0.546323277348497,48.946280991735534,0.5344827586206897
0.5236630663157748,46.235537190082646,0.503448275862069
0.5059764918832051,43.04545454545455,0.47241379310344833
0.49771100540255486,40.16942148760331,0.4413793103448276
0.4692714232088644,37.400826446280995,0.41034482758620694
0.4567188536509622,34.50826446280992,0.3793103448275862
0.4415019230346424,31.47107438016529,0.34827586206896555
0.39655996269689564,28.735537190082646,0.3172413793103448
0.37687512787969424,25.84297520661157,0.28620689655172415
0.3853428789871982,22.735537190082646,0.2551724137931035
0.33420693926921446,19.925619834710744,0.22413793103448276
0.337544891528133,16.99586776859504,0.19310344827586212
0.30507760851667,14.074380165289256,0.16206896551724137
0.22473463704692126,11.223140495867769,0.13103448275862073
0.18850804590855022,8.541322314049587,0.1
0.716001780068391,93.46280991735537,1.0
0.6984071271879524,89.35950413223141,0.9689655172413794
0.6817216511118607,86.53719008264463,0.9379310344827586
0.6785383653158292,83.73553719008264,0.906896551724138
0.669160345242947,80.89669421487604,0.8758620689655172
0.6602288581440323,78.00826446280992,0.8448275862068966
0.6246770228777586,75.10330578512396,0.8137931034482759
0.619755688798701,72.15289256198348,0.7827586206896552
0.6147385019593781,69.35123966942149,0.7517241379310344
0.6144273524811487,66.37603305785125,0.7206896551724138
0.5929570635788761,63.52479338842975,0.6896551724137931
0.5814805146063252,60.63636363636363,0.6586206896551724
0.599688736142686,57.66528925619835,0.6275862068965518
0.5571607028789298,54.83057851239669,0.596551724137931
0.5416047421499189,51.85123966942149,0.5655172413793104
0.5242044827596283,49.00826446280992,0.5344827586206897
0.5148464943037792,46.252066115702476,0.503448275862069
0.4969725916141769,43.30578512396694,0.47241379310344833
0.45287073757718527,40.36363636363637,0.4413793103448276
0.43506179778280296,37.388429752066116,0.41034482758620694
0.35845791392285276,34.50413223140496,0.3793103448275862
0.32176327688454276,31.50413223140496,0.34827586206896555
0.317921287702077,28.698347107438018,0.3172413793103448
0.2827061366349083,25.863636363636363,0.28620689655172415
0.2531601446726057,22.785123966942148,0.2551724137931035
0.22822353418450958,19.921487603305785,0.22413793103448276
0.22582116586995316,17.024793388429753,0.19310344827586212
0.19903059461802236,14.041322314049587,0.16206896551724137
0.14209437727703939,11.21900826446281,0.13103448275862073
0.08093096891972158,8.396694214876034,0.1
0.6914918122525412,93.46280991735537,1.0
0.6632894639797892,89.15289256198348,0.9689655172413794
0.667366755675302,86.67768595041322,0.9379310344827586
0.6704942201503704,83.73553719008264,0.906896551724138
0.6560879556667853,80.87190082644628,0.8758620689655172
0.645730065658502,77.96280991735537,0.8448275862068966
0.6325731424780725,75.03719008264463,0.8137931034482759
0.6266272710286747,72.19421487603306,0.7827586206896552
0.6092305432651617,69.35537190082644,0.7517241379310344
0.6232576484825788,66.33471074380165,0.7206896551724138
0.6226723246725703,63.400826446280995,0.6896551724137931
0.6164031942941557,60.66942148760331,0.6586206896551724
0.6001467736011907,57.607438016528924,0.6275862068965518
0.5839221923356895,54.81818181818182,0.596551724137931
0.5657088217430937,51.892561983471076,0.5655172413793104
0.548865399348774,48.892561983471076,0.5344827586206897
0.5248919529460647,46.21487603305785,0.503448275862069
0.5112200684714165,43.15289256198347,0.47241379310344833
0.4852189239755189,40.289256198347104,0.4413793103448276
0.45925923809141717,37.45867768595041,0.41034482758620694
0.41029782531335973,34.47107438016529,0.3793103448275862
0.39437320986749536,31.483471074380166,0.34827586206896555
0.3633580343685654,28.681818181818183,0.3172413793103448
0.3428360334938207,25.867768595041323,0.28620689655172415
0.2729328014474178,22.723140495867767,0.2551724137931035
0.2341672543034202,19.917355371900825,0.22413793103448276
0.20026190291142063,17.024793388429753,0.19310344827586212
0.1868452713334983,14.037190082644628,0.16206896551724137
0.17793790360562972,11.231404958677686,0.13103448275862073
0.08660435441796155,8.458677685950413,0.1
0.6482943978275558,93.46280991735537,1.0
0.6300049409973727,89.17355371900827,0.9689655172413794
0.6243679787349145,86.67768595041322,0.9379310344827586
0.5973620227433877,83.75619834710744,0.906896551724138
0.5807717169565121,80.86363636363636,0.8758620689655172
0.5786466020997619,77.97520661157024,0.8448275862068966
0.57270635168414,75.05785123966942,0.8137931034482759
0.5810438907374172,72.17355371900827,0.7827586206896552
0.5612949516164145,69.32644628099173,0.7517241379310344
0.5489527243358792,66.3305785123967,0.7206896551724138
0.5249354090259453,63.429752066115704,0.6896551724137931
0.5325039783426508,60.68595041322314,0.6586206896551724
0.5278907895174738,57.611570247933884,0.6275862068965518
0.5405072235263867,54.85537190082645,0.596551724137931
0.5215134093623627,51.8801652892562,0.5655172413793104
0.5181986536995886,48.913223140495866,0.5344827586206897
0.5298782055636497,46.18595041322314,0.503448275862069
0.5412650591785784,43.17768595041322,0.47241379310344833
0.5228042014731888,40.264462809917354,0.4413793103448276
0.5034215628002916,37.47107438016529,0.41034482758620694
0.501769466932019,34.47107438016529,0.3793103448275862
0.4937972309420343,31.520661157024794,0.34827586206896555
0.48294848874274665,28.723140495867767,0.3172413793103448
0.4466170760709141,25.884297520661157,0.28620689655172415
0.42031810008274983,22.698347107438018,0.2551724137931035
0.336889099267833,19.962809917355372,0.22413793103448276
0.30460632679433375,17.037190082644628,0.19310344827586212
0.30372597669829704,14.037190082644628,0.16206896551724137
0.2606415730182189,11.239669421487603,0.13103448275862073
0.19138924519647993,8.454545454545455,0.1
0.674255916886277,93.46280991735537,1.0
0.6399075135248558,89.17768595041322,0.9689655172413794
0.6508788302440965,86.70247933884298,0.9379310344827586
0.6604237022676072,83.72727272727273,0.906896551724138
0.6362931191785168,80.97107438016529,0.8758620689655172
0.6231890174211475,77.95454545454545,0.8448275862068966
0.606901349705806,75.0,0.8137931034482759
0.5860090080585653,72.1694214876033,0.7827586206896552
0.5787326674364573,69.35123966942149,0.7517241379310344
0.561857384040609,66.32231404958678,0.7206896551724138
0.5468623555932612,63.44214876033058,0.6896551724137931
0.5346791986235235,60.66942148760331,0.6586206896551724
0.5449602374003922,57.607438016528924,0.6275862068965518
0.5365126781212399,54.77685950413223,0.596551724137931
0.5126161147591553,51.87190082644628,0.5655172413793104
0.5155410457813796,48.90909090909091,0.5344827586206897
0.5265717774996114,46.231404958677686,0.503448275862069
0.4918763504737684,43.13636363636363,0.47241379310344833
0.47678581441644236,40.21487603305785,0.4413793103448276
0.4531256225070147,37.44214876033058,0.41034482758620694
0.4154193399466297,34.51239669421488,0.3793103448275862
0.3997040587824494,31.50413223140496,0.34827586206896555
0.35716805190743034,28.6900826446281,0.3172413793103448
0.31132488015252785,25.871900826446282,0.28620689655172415
0.28769750766818014,22.714876033057852,0.2551724137931035
0.2848201988792403,19.91322314049587,0.22413793103448276
0.29396104974477716,17.016528925619834,0.19310344827586212
0.22296004256601745,14.061983471074381,0.16206896551724137
0.14449557110551103,11.25206611570248,0.13103448275862073
0.055684250282269455,8.446280991735538,0.1
0.6878292930784695,93.46280991735537,1.0
0.6596100398441229,89.23140495867769,0.9689655172413794
0.6546318550071438,86.73140495867769,0.9379310344827586
0.6369273340130962,83.77272727272727,0.906896551724138
0.6136729481565167,80.89669421487604,0.8758620689655172
0.6068031905414323,77.98760330578513,0.8448275862068966
0.6075874537212212,74.99586776859505,0.8137931034482759
0.6076556330650328,72.15289256198348,0.7827586206896552
0.5685293720667389,69.30165289256199,0.7517241379310344
0.5582770689273886,66.32644628099173,0.7206896551724138
0.5469280695630998,63.417355371900825,0.6896551724137931
0.5357591799723755,60.67355371900826,0.6586206896551724
0.5256665786310822,57.603305785123965,0.6275862068965518
0.5006639811419369,54.77685950413223,0.596551724137931
0.4898062651292214,51.87603305785124,0.5655172413793104
0.46722909113796507,48.900826446280995,0.5344827586206897
0.4176463750427985,46.239669421487605,0.503448275862069
0.3897630033066221,43.13223140495868,0.47241379310344833
0.3937797844220653,40.231404958677686,0.4413793103448276
0.40767273546919947,37.425619834710744,0.41034482758620694
0.3665858293352396,34.48760330578512,0.3793103448275862
0.27549783685737755,31.479338842975206,0.34827586206896555
0.2329985708420702,28.706611570247933,0.3172413793103448
0.17693130382471475,25.876033057851238,0.28620689655172415
0.17888916229877883,22.714876033057852,0.2551724137931035
0.1964208217015136,19.91322314049587,0.22413793103448276
0.13442000225436337,17.02892561983471,0.19310344827586212
0.09438611856291225,14.061983471074381,0.16206896551724137
0.08277543225343002,11.235537190082646,0.13103448275862073
0.0830699124229839,8.516528925619834,0.1
0.6580269782058448,93.46280991735537,1.0
0.64992298500168,89.19834710743801,0.9689655172413794
0.6425635363283717,86.6900826446281,0.9379310344827586
0.6335356851563669,83.71487603305785,0.906896551724138
0.6165205429228565,80.88429752066116,0.8758620689655172
0.6161854750055353,77.97520661157024,0.8448275862068966
0.595650987410187,75.00826446280992,0.8137931034482759
0.5859480417206313,72.15289256198348,0.7827586206896552
0.5815084138718046,69.37603305785125,0.7517241379310344
0.5577824386197926,66.35537190082644,0.7206896551724138
0.5247100269954433,63.44214876033058,0.6896551724137931
0.5257530014050694,60.65289256198347,0.6586206896551724
0.519180843139754,57.611570247933884,0.6275862068965518
0.4889296502433593,54.82644628099174,0.596551724137931
0.47254282835322425,51.888429752066116,0.5655172413793104
0.46630968302580067,48.929752066115704,0.5344827586206897
0.46987533352307737,46.20661157024794,0.503448275862069
0.43767365057059915,43.15289256198347,0.47241379310344833
0.41090594467729946,40.27685950413223,0.4413793103448276
0.40134226461005573,37.400826446280995,0.41034482758620694
0.3651886918406669,34.43388429752066,0.3793103448275862
0.3279296848860416,31.479338842975206,0.34827586206896555
0.30502641404353703,28.694214876033058,0.3172413793103448
0.308626135252197,25.863636363636363,0.28620689655172415
0.2745034251434835,22.710743801652892,0.2551724137931035
0.2870067323975,19.90909090909091,0.22413793103448276
0.22414356018364467,17.02892561983471,0.19310344827586212
0.19075057659954642,14.103305785123966,0.16206896551724137
0.17096811727377065,11.235537190082646,0.13103448275862073
0.1498053623038539,8.454545454545455,0.1
0.6604659269048349,93.46280991735537,1.0
0.6470540788358542,89.18181818181819,0.9689655172413794
0.640010178641376,86.61157024793388,0.9379310344827586
