corr,nresp
0.12729472568571945,7.942708333333332
0.1574003932945253,10.56375
0.18230634119404743,13.257291666666669
0.21158948048531293,16.023333333333333
0.2376235856307909,18.799791666666664
0.26692652000855577,21.441666666666666
0.29378723375871557,24.40979166666667
0.31951276768304804,27.12958333333334
0.3413629826014416,29.76041666666666
0.36721389708733504,32.57791666666667
0.3856033107963421,35.32395833333334
0.40245591509141343,38.03666666666667
0.4259767854985479,40.794375
0.44167672865627144,43.70458333333333
0.45486073529828175,46.24770833333334
0.46879736888672896,49.00874999999999
0.4842979698947126,51.77062499999999
0.4945154917246136,54.430625
0.5041589491111016,57.36750000000001
0.5170247767147059,59.99354166666666
0.52822538382755,62.69270833333333
0.5375559144340554,65.55395833333333
0.547368569629402,68.21729166666665
0.5586634401110442,70.92916666666665
0.5644921916895425,73.71
0.5727681581068326,76.48395833333333
0.5809386445739559,79.1675
0.5906048368653828,81.91083333333334
0.5971218498298737,84.34020833333332
0.6122579282839604,88.40625
